Median_House_Value;Median_Income;Median_Age;Tot_Rooms;Tot_Bedrooms;Population;Households;Latitude;Longitude;Distance_to_coast;Distance_to_LA;Distance_to_SanDiego;Distance_to_SanJose;Distance_to_SanFrancisco;OcPrx_<1H OCEAN;OcPrx_INLAND;OcPrx_ISLAND;OcPrx_NEAR BAY;OcPrx_NEAR OCEAN
219700;6.4599;15;2125.0;278;857;272;38.07;-122.17;1506.500015;569211.666;748459.2399;85232.16342;40110.28668;0;0;0;1;0
187100;4.4397;16;3515.0;626;1764;626;38.06;-122.17;1549.387269;568353.8702;747593.1034;84167.70251;39203.82034;0;0;0;1;0
195800;5.3661;10;3008.0;532;1381;522;38.06;-122.15;697.1651298;567240.5895;746495.7838;83675.2087;40254.75817;0;0;0;1;0
166300;6.3735;8;614.0;118;278;115;38.09;-122.19;2515.43993;572041.1797;751289.2971;87871.48099;41021.04896;0;0;0;1;0
150600;3.2891;27;3794.0;772;1756;724;38.05;-122.14;2105.227722;565825.5992;745080.5504;82369.10054;39938.72508;0;0;0;1;0
143100;4.6761;31;3401.0;616;1750;602;38.07;-122.14;1302.751202;567545.8031;746816.4263;84515.48983;41669.95626;0;0;0;1;0
122500;2.3929;11;673.0;145;318;137;38.09;-122.11;4698.10603;567617.0216;746922.5683;86042.23168;45043.54469;0;0;0;1;0
170200;3.3281;40;1538.0;255;669;263;38.26;-122.13;17446.10542;583520.4546;762899.9475;104889.1652;60144.72389;0;0;0;1;0
328800;6.5891;17;1625.0;239;703;224;38.29;-122.15;21209.3525;587225.7533;766608.4308;108511.6577;62445.2779;0;0;0;1;0
320400;7.2589;21;2475.0;341;812;308;38.23;-122.18;17264.41374;583595.54;762941.5893;102613.3222;55282.1768;0;0;0;1;0
176100;5.3345;4;3273.0;495;1497;454;38.16;-122.14;10319.163;575329.3409;754659.4121;94218.74055;49945.64048;0;0;0;1;0
161300;5.2523;7;4093.0;651;2228;646;38.17;-122.18;11114.49788;578385.1494;757697.7402;96162.94233;49238.32186;0;0;0;1;0
197700;6.0487;15;1173.0;146;450;154;38.26;-122.07;15542.86039;580320.0963;759716.8033;103971.1895;62629.66248;0;1;0;0;0
135000;3.676;12;3861.0;795;2129;806;38.28;-122.04;17413.96553;580504.7927;759910.443;105816.4875;65884.27211;0;1;0;0;0
130600;5.2527;25;3304.0;493;1464;488;38.28;-122.04;17413.96553;580504.7927;759910.443;105816.4875;65884.27211;0;1;0;0;0
144000;4.4882;15;5114.0;833;2418;778;38.28;-122.03;17398.58669;579979.0091;759385.8898;105712.8928;66344.13794;0;1;0;0;0
223900;6.6779;5;1569.0;199;713;209;38.3;-122.03;19622.42959;581756.5884;761165.2696;107922.4509;68237.95681;0;1;0;0;0
162500;2.5313;36;263.0;73;88;42;38.15;-121.99;3333.990833;566360.9634;745750.6691;90970.95575;56964.88784;0;1;0;0;0
98900;2.6827;32;1070.0;199;631;195;38.26;-122.05;15260.14102;579260.4914;758661.4035;103722.9483;63533.05162;0;1;0;0;0
99000;3.815;37;1336.0;251;680;231;38.25;-122.05;14154.95734;578376.1645;757775.1362;102621.1059;62591.13396;0;1;0;0;0
99000;3.3153;36;1818.0;323;953;298;38.25;-122.06;14281.24147;578906.3946;758303.1674;102742.8925;62127.99463;0;1;0;0;0
107200;3.3598;34;1562.0;289;898;307;38.25;-122.06;14281.24147;578906.3946;758303.1674;102742.8925;62127.99463;0;1;0;0;0
105900;3.3839;36;1248.0;221;672;222;38.26;-122.06;15377.33562;579789.8421;759188.7486;103843.4262;63076.89145;0;1;0;0;0
94200;2.8438;38;1214.0;244;632;254;38.25;-122.04;14081.88546;577846.8403;757247.816;102506.7067;63063.04302;0;1;0;0;0
105400;6.2299;39;199.0;36;101;38;38.25;-122.05;14154.95734;578376.1645;757775.1362;102621.1059;62591.13396;0;1;0;0;0
105900;2.7885;34;3082.0;702;1795;703;38.26;-122.04;15192.39508;578732.0465;758134.7693;103609.7812;63997.95201;0;1;0;0;0
92200;2.7167;37;1176.0;291;648;271;38.25;-122.04;14081.88546;577846.8403;757247.816;102506.7067;63063.04302;0;1;0;0;0
110400;3.0938;32;1203.0;287;571;255;38.25;-122.04;14081.88546;577846.8403;757247.816;102506.7067;63063.04302;0;1;0;0;0
125000;2.4;52;582.0;131;241;106;38.25;-122.04;14081.88546;577846.8403;757247.816;102506.7067;63063.04302;0;1;0;0;0
118500;2.7284;24;3580.0;735;1959;731;38.27;-122.03;16286.67094;579091.3728;758497.0754;104608.3416;65405.02151;0;1;0;0;0
108500;2.9576;25;4617.0;1046;2685;1011;38.26;-122.03;15174.76011;578204.51;757608.8476;103503.9489;64471.40355;0;1;0;0;0
104700;2.5896;27;3440.0;787;2085;748;38.26;-122.02;15207.41042;577677.8844;757083.6399;103405.4739;64953.21923;0;1;0;0;0
101100;3.1389;35;1940.0;384;1177;403;38.25;-122.03;14062.85535;577318.4244;756721.2083;102399.7197;63543.52642;0;1;0;0;0
99100;3.2115;20;2237.0;464;1169;425;38.27;-122.02;16317.09231;578565.6246;757972.5525;104510.9206;65879.94459;0;1;0;0;0
120400;3.2061;20;3899.0;763;2198;779;38.26;-122.02;15207.41042;577677.8844;757083.6399;103405.4739;64953.21923;0;1;0;0;0
131600;3.6335;8;2894.0;602;1566;572;38.26;-122.02;15207.41042;577677.8844;757083.6399;103405.4739;64953.21923;0;1;0;0;0
191300;5.2636;1;2062.0;343;872;268;38.23;-122.0;12154.22617;573963.5322;753368.044;99909.32818;63240.75973;0;1;0;0;0
157700;5.4074;16;1104.0;164;495;156;38.24;-122.03;12950.95823;576433.1196;755834.1597;101295.6594;62621.64531;0;1;0;0;0
87500;1.6875;22;2761.0;757;2612;641;38.24;-122.04;12971.6225;576962.4168;756361.4546;101403.826;62133.96628;0;1;0;0;0
92900;1.9954;30;2081.0;456;1005;438;38.24;-122.04;12971.6225;576962.4168;756361.4546;101403.826;62133.96628;0;1;0;0;0
134800;4.0905;13;3334.0;541;1923;538;38.25;-122.03;14062.85535;577318.4244;756721.2083;102399.7197;63543.52642;0;1;0;0;0
131300;4.6779;16;1081.0;181;792;184;38.25;-122.01;14187.17271;576264.3278;755670.1364;102208.0737;64529.44668;0;1;0;0;0
126500;3.1176;10;2237.0;454;1255;429;38.25;-122.02;14098.08584;576790.9194;756195.3146;102300.1682;64032.39114;0;1;0;0;0
140400;4.9103;4;2487.0;440;1545;452;38.25;-121.98;14487.74992;574690.0582;754098.9095;101976.7274;66067.89429;0;1;0;0;0
139700;4.5987;12;4132.0;710;2087;633;38.26;-122.01;15290.02389;577152.1722;756559.1476;103314.3772;65443.21432;0;1;0;0;0
137500;3.1979;16;4138.0;758;1762;723;38.27;-121.99;16668.43601;576993.8705;756403.2821;104262.5383;67352.99105;0;1;0;0;0
261100;6.0842;18;921.0;126;368;120;38.26;-121.99;15556.6463;576103.498;755512.3153;103154.3955;66447.01585;0;1;0;0;0
143800;3.2396;14;1156.0;216;574;227;38.37;-121.94;28170.25623;583381.3051;762777.4716;115107.2723;79005.84601;0;1;0;0;0
78600;1.0208;25;182.0;48;71;52;38.38;-121.94;29267.54821;584284.1847;763678.0824;116218.5045;79939.32187;0;1;0;0;0
205100;5.0346;2;4953.0;735;1791;562;38.36;-121.94;27074.16028;582479.1465;761877.4164;113996.054;78077.04561;0;1;0;0;0
250000;4.6719;17;1824.0;348;934;305;38.48;-121.99;39802.11686;595863.2467;775244.861;127548.841;87482.90572;0;1;0;0;0
281200;4.9773;12;2344.0;354;1035;321;38.44;-122.01;35239.26187;593262.2105;772659.6176;123245.2159;82725.06038;0;1;0;0;0
298400;4.945;11;2838.0;429;1331;426;38.41;-122.0;31971.88409;590048.8201;769449.8869;119849.5085;80164.33295;0;1;0;0;0
245800;3.4741;17;3053.0;595;1434;557;38.41;-122.07;32030.33406;593650.8508;773060.2783;120486.6175;77468.89094;0;1;0;0;0
232800;5.1534;19;3011.0;551;1665;535;38.43;-121.95;34662.36079;589313.8935;768697.373;121807.7271;84230.52886;0;1;0;0;0
260900;4.5;15;1263.0;211;665;208;38.41;-121.94;32565.3908;586997.1175;766383.2287;119552.2811;82766.21629;0;1;0;0;0
193800;2.7051;26;2056.0;413;933;367;38.37;-121.92;28509.96018;582364.6859;761755.6925;115057.7462;79972.30835;0;1;0;0;0
151700;6.0252;15;2857.0;373;1325;359;38.34;-121.96;24620.38842;581702.5103;761107.7076;111852.2424;75260.0083;0;1;0;0;0
143500;3.6036;14;3035.0;680;1597;663;38.34;-121.96;24620.38842;581702.5103;761107.7076;111852.2424;75260.0083;0;1;0;0;0
150200;5.8269;16;2084.0;292;1099;292;38.35;-121.95;25837.73347;582089.1382;761491.2448;112920.3418;76668.46962;0;1;0;0;0
140100;4.412;8;3157.0;559;1758;569;38.35;-121.94;25979.41178;581577.7125;760977.9188;112884.8502;77153.08953;0;1;0;0;0
142100;4.2324;9;4999.0;874;2687;817;38.34;-121.95;24738.22956;581189.2932;760592.9814;111809.5104;75743.58706;0;1;0;0;0
130600;4.0458;12;5127.0;998;2749;976;38.32;-121.96;22413.46853;579906.752;759314.2244;109631.5255;73413.4916;0;1;0;0;0
250000;4.875;25;185.0;32;85;32;38.31;-121.93;21822.21631;577465.3405;756870.2385;108410.3252;74025.29213;0;1;0;0;0
101700;2.433;33;1083.0;217;562;203;38.36;-121.98;26675.50222;584526.9843;763932.3716;114177.0708;76204.21389;0;1;0;0;0
102900;2.4659;45;1778.0;339;839;319;38.35;-121.99;25441.1851;584144.1194;763551.787;113130.3694;74801.09124;0;1;0;0;0
126000;2.5707;38;1918.0;364;745;348;38.35;-122.0;25331.5274;584660.1721;764068.7247;113199.8444;74352.69165;0;1;0;0;0
118900;4.2115;34;1084.0;187;561;198;38.35;-122.0;25331.5274;584660.1721;764068.7247;113199.8444;74352.69165;0;1;0;0;0
158500;3.6176;24;745.0;116;300;115;38.35;-122.0;25331.5274;584660.1721;764068.7247;113199.8444;74352.69165;0;1;0;0;0
189700;3.8651;18;4486.0;723;1600;697;38.35;-122.01;25251.61939;585177.1428;764586.3804;113276.0833;73911.94193;0;1;0;0;0
315200;7.1053;15;476.0;67;213;73;38.36;-122.01;26360.61201;586072.5612;765481.1615;114383.4335;74876.35352;0;1;0;0;0
112500;4.163;30;140.0;35;103;35;38.36;-121.98;26675.50222;584526.9843;763932.3716;114177.0708;76204.21389;0;1;0;0;0
122000;3.7388;17;5678.0;1116;3182;1135;38.35;-121.97;25641.42769;583114.778;762520.0712;113011.7605;75720.29414;0;1;0;0;0
127200;4.5568;11;1500.0;319;899;304;38.34;-121.97;24533.09911;582216.6555;761623.1576;111901.8492;74783.55318;0;1;0;0;0
117300;4.0938;20;1415.0;266;667;250;38.35;-121.96;25724.94503;582601.4942;762005.2961;112962.6477;76190.82714;0;1;0;0;0
140300;3.89;7;3292.0;698;1911;702;38.34;-121.96;24620.38842;581702.5103;761107.7076;111852.2424;75260.0083;0;1;0;0;0
218800;2.7434;11;3208.0;790;1772;694;38.36;-121.96;26830.11236;583501.21;762903.4465;114073.0832;77126.44332;0;1;0;0;0
132600;4.4375;16;1697.0;267;832;277;38.35;-121.98;25580.20988;583628.9873;763035.5686;113067.6711;75257.00398;0;1;0;0;0
134800;4.0536;13;3616.0;672;2022;652;38.34;-121.98;24476.68849;582731.7261;762139.33;111958.3218;74314.35872;0;1;0;0;0
126800;4.0329;16;2331.0;450;1074;400;38.34;-121.97;24533.09911;582216.6555;761623.1576;111901.8492;74783.55318;0;1;0;0;0
129500;2.5938;18;3876.0;916;2386;867;38.34;-121.98;24476.68849;582731.7261;762139.33;111958.3218;74314.35872;0;1;0;0;0
132200;4.0433;16;1470.0;261;748;256;38.34;-121.99;24341.1278;583247.7197;762656.2235;112021.6498;73852.56332;0;1;0;0;0
151700;4.2137;13;3252.0;610;1915;631;38.34;-121.99;24341.1278;583247.7197;762656.2235;112021.6498;73852.56332;0;1;0;0;0
136000;5.5435;34;432.0;65;208;71;38.35;-122.0;25331.5274;584660.1721;764068.7247;113199.8444;74352.69165;0;1;0;0;0
173400;6.0704;16;2509.0;366;1043;339;38.38;-122.0;28649.88563;587351.2122;766756.7823;116524.3616;77241.14038;0;1;0;0;0
175700;5.778;16;3996.0;550;1673;539;38.37;-122.01;27469.84367;586968.7181;766376.5085;115490.872;75844.8041;0;1;0;0;0
146200;4.9583;28;1967.0;315;734;291;38.36;-122.01;26360.61201;586072.5612;765481.1615;114383.4335;74876.35352;0;1;0;0;0
216400;6.0767;16;808.0;137;371;145;38.38;-122.02;28535.24631;588380.9231;767788.7729;116678.9896;76400.81656;0;1;0;0;0
198000;6.4894;16;2495.0;331;1118;338;38.37;-122.02;27424.01551;587484.8869;766893.5337;115572.2487;75423.05461;0;1;0;0;0
228200;5.9441;15;1176.0;166;485;171;38.36;-122.01;26360.61201;586072.5612;765481.1615;114383.4335;74876.35352;0;1;0;0;0
111500;2.8438;21;3027.0;675;2018;642;38.37;-121.98;27772.11842;585425.7139;764829.7369;115286.5197;77155.82033;0;1;0;0;0
101100;2.1067;24;2434.0;630;1538;574;38.36;-121.98;26675.50222;584526.9843;763932.3716;114177.0708;76204.21389;0;1;0;0;0
125000;3.625;18;1048.0;185;469;162;38.37;-122.0;27543.29675;586453.4646;765860.1997;115416.1165;76274.26781;0;1;0;0;0
117600;3.2768;35;2728.0;451;1290;452;38.36;-121.99;26542.23348;585041.257;764447.9161;114239.1518;75754.06409;0;1;0;0;0
118800;2.7262;34;2735.0;539;1390;491;38.36;-122.0;26437.1577;585556.4501;764964.1799;114307.9434;75311.39971;0;1;0;0;0
84400;3.5179;33;146.0;31;75;31;38.36;-121.99;26542.23348;585041.257;764447.9161;114239.1518;75754.06409;0;1;0;0;0
135600;3.3438;34;1502.0;282;860;297;38.36;-122.0;26437.1577;585556.4501;764964.1799;114307.9434;75311.39971;0;1;0;0;0
210000;3.3036;26;1974.0;364;1002;362;38.36;-121.82;30660.75439;576425.7987;755782.6894;114101.728;84320.76338;0;1;0;0;0
178500;3.9309;18;4518.0;827;2230;715;38.49;-121.81;44123.77731;587853.5021;767135.356;128583.2136;96395.1746;0;1;0;0;0
93800;3.9306;19;686.0;107;348;109;38.41;-121.76;36655.40719;578045.4088;757341.3659;120050.3212;91939.41965;0;1;0;0;0
128500;3.7061;24;1951.0;341;1140;338;38.45;-121.81;40012.05083;584171.8458;763477.9344;124142.9309;92764.14858;0;1;0;0;0
166500;5.0862;2;790.0;135;235;87;38.43;-121.85;36652.31545;584310.0121;763650.5009;121763.6366;88928.71137;0;1;0;0;0
146400;4.8611;15;5115.0;776;2540;794;38.45;-121.83;39347.32645;585154.0698;764472.8734;124052.3119;91749.83867;0;1;0;0;0
107500;3.2672;32;2139.0;440;1154;411;38.45;-121.83;39347.32645;585154.0698;764472.8734;124052.3119;91749.83867;0;1;0;0;0
122700;2.3438;36;839.0;158;446;167;38.45;-121.83;39347.32645;585154.0698;764472.8734;124052.3119;91749.83867;0;1;0;0;0
98100;2.2244;24;1307.0;314;917;291;38.43;-121.83;37283.54734;583320.5983;762649.9479;121830.6993;89941.07453;0;1;0;0;0
133100;3.9286;30;1674.0;297;756;292;38.43;-121.81;37984.59686;582335.0172;761652.3625;121922.995;90975.83669;0;1;0;0;0
212500;2.625;32;1495.0;333;905;281;38.25;-121.76;18876.96528;563403.8109;742777.6303;102359.5674;79123.22207;0;1;0;0;0
96400;3.2937;33;1808.0;363;824;340;38.16;-121.69;9497.907676;551699.7436;731077.8862;93404.01056;77880.16607;0;1;0;0;0
94900;2.2888;46;2292.0;472;970;431;38.16;-121.69;9497.907676;551699.7436;731077.8862;93404.01056;77880.16607;0;1;0;0;0
164400;3.0288;40;1266.0;257;547;247;38.13;-121.73;5743.456831;551008.6539;730407.2532;89502.2748;73131.35553;0;1;0;0;0
115800;4.8173;22;1910.0;326;1001;345;38.15;-121.74;7768.016697;553325.4536;732722.0879;91564.51138;73628.53005;0;1;0;0;0
81300;4.2813;33;596.0;105;212;94;38.13;-121.84;7080.328442;556679.8893;736089.9207;88469.57851;65231.2854;0;1;0;0;0
308400;4.5313;25;3282.0;566;1244;483;38.27;-122.42;14112.16523;600281.931;779495.8431;113760.8225;55164.67346;0;0;0;1;0
251800;3.5647;33;1486.0;290;781;274;38.22;-122.49;11883.91362;599996.4781;779095.8236;111472.4487;49862.08892;0;0;0;1;0
254700;2.7457;37;1549.0;301;863;275;38.16;-122.41;2228.284558;590380.0318;769495.2488;102330.9488;42964.93572;0;0;0;1;0
257900;3.5507;24;1946.0;400;718;380;38.3;-122.45;17950.16201;604520.6834;783735.8759;117881.0611;58514.5747;0;0;0;1;0
209500;3.4031;15;4885.0;988;2175;924;38.3;-122.47;18508.13246;605641.7551;784840.2554;118620.907;58589.77187;1;0;0;0;0
333300;4.7356;18;1479.0;246;550;217;38.31;-122.42;18513.49127;603701.2537;782948.2533;117832.5533;59611.80373;0;0;0;1;0
233500;1.9487;25;3106.0;715;1262;665;38.34;-122.44;22081.45522;607383.7783;786639.131;121586.7616;62944.05424;1;0;0;0;0
173300;2.364;21;2423.0;560;1098;503;38.29;-122.46;17160.56469;604229.0263;783427.0428;117242.1591;57434.73897;0;0;0;1;0
271700;3.5982;35;1762.0;350;686;339;38.29;-122.46;17160.56469;604229.0263;783427.0428;117242.1591;57434.73897;0;0;0;1;0
297600;5.7984;20;3306.0;503;1374;460;38.28;-122.45;15824.5218;602816.2187;782013.7521;115864.2321;56291.5886;0;0;0;1;0
208000;2.5658;14;3732.0;846;1277;775;38.29;-122.47;17476.29605;604790.8318;783980.2384;117618.0045;57479.73463;0;0;0;1;0
262300;4.2237;25;5024.0;881;1994;838;38.27;-122.45;14772.55462;601965.2537;781153.6358;114858.6843;55180.12313;0;0;0;1;0
248300;5.2155;18;2405.0;390;872;367;38.27;-122.52;17781.3669;605921.2766;785044.6218;117610.3552;55700.40334;1;0;0;0;0
332300;5.795;22;3577.0;553;1371;501;38.32;-122.53;22844.25713;610718.2994;789882.7572;122938.9745;61327.63314;1;0;0;0;0
195500;3.3098;30;1631.0;284;788;284;38.32;-122.49;21228.98736;608466.9762;787666.4456;121380.7432;60932.75473;1;0;0;0;0
195500;3.25;27;3078.0;597;1411;586;38.31;-122.49;20213.80172;607616.0946;786806.5275;120380.3945;59824.87319;1;0;0;0;0
193600;3.3571;14;2844.0;602;1613;544;38.3;-122.49;19209.33411;606766.0551;785947.2385;119382.0203;58717.14543;1;0;0;0;0
171300;2.652;17;2703.0;550;1241;515;38.3;-122.48;18841.7523;606203.5027;785393.4222;118998.8305;58646.95459;1;0;0;0;0
242100;3.8;26;1726.0;289;672;251;38.29;-122.49;18217.35751;605916.861;785088.5806;118385.6704;57609.58032;1;0;0;0;0
213200;3.5625;8;5092.0;988;1657;936;38.27;-122.49;16279.98441;604221.0237;783373.1668;116399.2515;55394.97706;0;0;0;1;0
261000;4.3472;15;2411.0;446;1144;407;38.34;-122.47;22711.22531;609053.8352;788286.5936;122651.3191;63030.59485;1;0;0;0;0
176000;3.2727;17;3308.0;720;1587;632;38.32;-122.49;21228.98736;608466.9762;787666.4456;121380.7432;60932.75473;1;0;0;0;0
192100;3.1375;31;1701.0;363;680;324;38.32;-122.48;20897.05408;607906.1477;787113.9852;121003.9863;60865.13761;1;0;0;0;0
166200;2.3276;29;2375.0;560;1124;502;38.31;-122.48;19864.86393;607054.405;786253.3896;120000.4449;59755.99299;1;0;0;0;0
186800;2.7727;19;2398.0;521;1266;471;38.31;-122.48;19864.86393;607054.405;786253.3896;120000.4449;59755.99299;1;0;0;0;0
149300;3.1129;42;2106.0;533;1141;445;38.32;-122.48;20897.05408;607906.1477;787113.9852;121003.9863;60865.13761;1;0;0;0;0
211700;4.2891;24;2220.0;411;894;365;38.42;-122.55;33513.85906;620352.0101;799587.8199;133668.4845;72582.12955;1;0;0;0;0
306600;4.7237;27;3800.0;728;1587;605;38.38;-122.58;30812.01649;618626.9612;797803.8466;130869.6009;68632.74631;1;0;0;0;0
295700;4.1307;36;1860.0;364;777;339;38.4;-122.5;29862.37812;615858.7218;795115.9195;129806.8956;69870.33153;1;0;0;0;0
165100;3.075;25;1566.0;352;784;362;38.35;-122.5;24641.95346;611583.6959;790801.0368;124765.7104;64333.18239;1;0;0;0;0
202800;3.7969;40;2725.0;531;1167;458;38.36;-122.54;27137.39285;614677.8711;793870.8766;127298.3564;65854.5054;1;0;0;0;0
190100;4.7;25;2990.0;450;1335;434;38.24;-122.61;18282.27957;608558.6651;787549.8397;118681.3252;54133.57365;1;0;0;0;0
185900;3.4896;17;1728.0;271;897;284;38.24;-122.61;18282.27957;608558.6651;787549.8397;118681.3252;54133.57365;1;0;0;0;0
193800;2.9871;18;2042.0;420;914;400;38.23;-122.61;17408.62151;607725.0808;786703.2296;117742.7717;53070.43919;1;0;0;0;0
201800;6.204;19;1687.0;253;893;257;38.24;-122.62;18822.30025;609136.6614;788116.057;119150.1279;54393.44165;1;0;0;0;0
204900;5.2452;18;2915.0;418;1340;421;38.25;-122.61;19180.62173;609393.1354;788397.1056;119622.8506;55198.63163;1;0;0;0;0
204500;4.725;16;1410.0;209;741;229;38.24;-122.6;17768.87008;607981.4426;786984.2532;118217.1951;53886.699;1;0;0;0;0
188500;5.0849;18;2933.0;481;1279;443;38.24;-122.61;18282.27957;608558.6651;787549.8397;118681.3252;54133.57365;1;0;0;0;0
198400;4.8603;16;2621.0;416;1247;386;38.24;-122.6;17768.87008;607981.4426;786984.2532;118217.1951;53886.699;1;0;0;0;0
181900;3.7115;20;3460.0;602;1707;568;38.25;-122.63;20235.9396;610548.1646;789528.8045;120557.5882;55720.92622;1;0;0;0;0
156500;4.0341;33;1369.0;280;758;246;38.24;-122.62;18822.30025;609136.6614;788116.057;119150.1279;54393.44165;1;0;0;0;0
170200;4.0962;33;1453.0;250;677;237;38.25;-122.62;19695.95737;609970.264;788962.6402;120087.9144;55453.47388;1;0;0;0;0
215200;4.6833;17;2864.0;487;1482;547;38.26;-122.61;20100.33864;610228.4881;789245.0252;120567.2783;56265.50389;1;0;0;0;0
189100;2.875;20;1888.0;411;826;396;38.25;-122.62;19695.95737;609970.264;788962.6402;120087.9144;55453.47388;1;0;0;0;0
196500;4.6534;24;2388.0;358;1187;362;38.25;-122.62;19695.95737;609970.264;788962.6402;120087.9144;55453.47388;1;0;0;0;0
246300;3.6392;8;5875.0;1115;2808;1029;38.17;-122.51;7174.202639;596944.0201;775962.0782;107484.4191;44573.41309;0;0;0;1;0
234500;5.1391;9;4764.0;816;2077;755;38.27;-122.65;23063.07429;613370.9386;792354.0594;123372.7963;58388.09615;1;0;0;0;0
75000;2.1696;16;1523.0;308;477;315;38.27;-122.66;23160.66005;613949.4144;792920.7433;123848.5842;58681.33662;1;0;0;0;0
145500;2.5179;45;1615.0;338;823;327;38.24;-122.63;19386.70846;609715.4292;788682.9039;119623.5483;54666.11769;1;0;0;0;0
194100;3.0139;45;2264.0;504;1076;472;38.23;-122.63;18565.2508;608883.5829;787837.661;118692.5749;53613.61847;1;0;0;0;0
230900;3.0769;52;1075.0;249;519;210;38.23;-122.64;19177.21111;609463.9885;788405.8194;119174.3581;53904.52237;1;0;0;0;0
228800;4.075;49;2300.0;463;1061;429;38.23;-122.64;19177.21111;609463.9885;788405.8194;119174.3581;53904.52237;1;0;0;0;0
232100;4.0417;34;878.0;160;372;167;38.22;-122.63;17775.41755;608052.6293;786993.0781;117764.7406;52563.56725;1;0;0;0;0
267100;5.565;17;2652.0;342;1199;350;38.22;-122.63;17775.41755;608052.6293;786993.0781;117764.7406;52563.56725;1;0;0;0;0
291100;6.2034;22;2933.0;461;1283;449;38.21;-122.63;17021.61154;607222.572;786149.1571;116840.1203;51516.11375;1;0;0;0;0
223800;4.0703;37;1966.0;348;875;381;38.23;-122.63;18565.2508;608883.5829;787837.661;118692.5749;53613.61847;1;0;0;0;0
200800;3.1711;52;1735.0;347;712;343;38.23;-122.65;19808.85564;610045.1607;788974.6043;119660.6552;54208.0291;1;0;0;0;0
252300;3.3011;52;2156.0;469;1070;467;38.23;-122.64;19177.21111;609463.9885;788405.8194;119174.3581;53904.52237;1;0;0;0;0
200600;3.45;52;1923.0;393;910;345;38.23;-122.65;19808.85564;610045.1607;788974.6043;119660.6552;54208.0291;1;0;0;0;0
251300;4.3056;39;2889.0;517;1351;489;38.2;-122.66;18435.95275;608144.7676;787018.4201;117412.7044;51437.76167;1;0;0;0;0
244000;2.5202;52;1621.0;393;635;349;38.24;-122.64;19973.43687;610294.9664;789250.3788;120101.5318;54951.41112;1;0;0;0;0
151600;3.7917;40;1974.0;410;1039;398;38.24;-122.64;19973.43687;610294.9664;789250.3788;120101.5318;54951.41112;1;0;0;0;0
193300;3.402;23;4030.0;813;1852;778;38.25;-122.65;21382.29086;611706.2728;790663.0166;121510.5513;56292.93371;1;0;0;0;0
243600;4.95;24;1948.0;310;922;313;38.24;-122.65;20580.5766;610875.2707;789818.4806;120584.0241;55249.12647;1;0;0;0;0
227600;4.275;49;3273.0;579;1431;539;38.24;-122.65;20580.5766;610875.2707;789818.4806;120584.0241;55249.12647;1;0;0;0;0
162600;3.8;31;2554.0;515;1507;533;38.25;-122.64;20798.64884;611126.8349;790095.5971;121031.8183;56000.80796;1;0;0;0;0
285000;4.0313;32;2344.0;434;1066;384;38.27;-122.69;20729.11896;615689.4173;794624.5373;125302.0696;59629.65154;1;0;0;0;0
288500;4.0729;32;1333.0;235;660;206;38.25;-122.67;21634.96716;612867.4426;791799.7311;122481.3146;56913.15518;1;0;0;0;0
306000;3.8269;29;1315.0;240;650;228;38.25;-122.68;20796.3638;613449.1701;792369.0234;122973.2398;57240.86114;1;0;0;0;0
261800;5.0544;29;2644.0;464;1372;450;38.24;-122.67;21357.86543;612038.172;790956.559;121562.3197;55881.02046;1;0;0;0;0
268000;3.2442;32;3201.0;542;1869;519;38.29;-122.77;15920.41984;622010.1896;800872.5869;131147.7692;64594.37342;1;0;0;0;0
317700;4.385;35;3941.0;645;1668;620;38.26;-122.73;17084.45851;617194.134;796064.5311;126396.0074;60045.34881;1;0;0;0;0
310300;3.5673;47;2090.0;387;1053;377;38.23;-122.7;18561.22759;612962.446;791827.8806;122157.9462;55907.1235;1;0;0;0;0
162500;2.4117;16;3049.0;609;1675;618;38.35;-122.72;23680.85908;624081.9806;803086.2431;134159.396;68857.96432;1;0;0;0;0
248000;4.3906;26;1644.0;294;801;291;38.31;-122.72;20711.42014;620752.0908;799704.8651;130452.7076;64743.94355;1;0;0;0;0
292700;3.7875;28;1915.0;419;930;342;38.31;-122.67;24320.40415;617861.6592;796872.5408;128059.5552;63162.88358;1;0;0;0;0
292100;3.3827;30;3919.0;743;1693;693;38.3;-122.69;22251.73093;618182.7033;797157.8618;128074.2235;62726.34627;1;0;0;0;0
209600;2.5819;44;743.0;155;434;162;38.34;-122.73;22275.57545;623826.004;802806.2306;133709.1369;68156.64377;1;0;0;0;0
183600;4.6324;16;3741.0;698;1938;658;38.32;-122.69;23476.21296;619849.2822;798850.0034;129937.046;64803.99852;1;0;0;0;0
157600;3.6953;13;4011.0;936;2064;914;38.33;-122.71;22789.75971;621837.3994;800827.9016;131820.3246;66469.17942;1;0;0;0;0
258100;4.1964;14;3155.0;580;1208;501;38.31;-122.7;22122.29187;619593.6448;798570.0743;129482.8823;64080.30601;1;0;0;0;0
158700;3.6369;16;1244.0;242;696;236;38.33;-122.7;23459.40133;621260.2595;800262.1635;131344.4237;66152.73175;1;0;0;0;0
172400;5.6613;15;2536.0;414;1400;426;38.32;-122.69;23476.21296;619849.2822;798850.0034;129937.046;64803.99852;1;0;0;0;0
163500;3.733;23;2846.0;516;1526;492;38.34;-122.69;24839.8277;621519.3388;800544.7326;131811.0624;66891.05575;1;0;0;0;0
